date,"A - Agriculture, sylviculture et pêche",Administration/Armée,Autres services non financiers,Consulting,H - Transports et entreposage,IT Consulting,IT producers,K - Activités financières et d'assurance,Recherche,"industrie manufacturière, énergétique et minière"
2021-04-01,0.00625188752050544,0.017868536811354366,0.5330153122036125,0.126236590354882,0.034150480353275565,0.03277953156331241,0.061604448760006966,0.08403159878965544,0.004049411664924533,0.10001220197847073
2021-05-01,0.006400195381544538,0.016675689051657124,0.5321639633778186,0.12489288024448073,0.033965251778139936,0.0331001803003762,0.06118480219901683,0.08035229745346277,0.004206427103585397,0.10705831310991787
2021-06-01,0.0062380486636471255,0.014682628961420027,0.5389564258302753,0.12532184402885577,0.03486717851685338,0.0340636735491154,0.05873887976190893,0.07669314973270262,0.004491389007015291,0.10594678194820614
2021-07-01,0.00616594422748109,0.014260771453393252,0.5433886154761933,0.12424846275973514,0.035173420297316814,0.03449939501577262,0.056645535702049825,0.075838530858961,0.004419699290941928,0.10535962491815504
2021-08-01,0.006316867186344389,0.014220424006910252,0.5443524530665056,0.12483120439570944,0.035494461968755386,0.03803150375405687,0.05622245324655142,0.07514406753938718,0.00434501575029206,0.1010415490854874
2021-09-01,0.006486086303294645,0.014444832759734582,0.5474326803527161,0.12634879920800285,0.03544192295286367,0.04144119666454545,0.05674859815077655,0.0765734620889604,0.0044232347990243795,0.09065918672008143
2021-10-01,0.00660701078192566,0.01635362752697572,0.540524980335584,0.12565042484311614,0.03394031725432507,0.04673812358379859,0.05746282800597549,0.07849886108276116,0.004205889708753437,0.09001793687678471
2021-11-01,0.006637343005954668,0.02074287465140428,0.5356753304457279,0.12688955460159282,0.03267971379661581,0.04854256113747141,0.05943321720060036,0.0776861374031962,0.004167377157452862,0.08754589059998365
2021-12-01,0.006675899949023114,0.02441941297129037,0.5309515101913269,0.12508751017793374,0.03280247901362172,0.04822959128934453,0.05922101415428109,0.08019218744571166,0.004067747734652141,0.08835264707281476
2022-01-01,0.006599561465702486,0.02259750286375766,0.5269164851107184,0.12952961013929337,0.03066431037358686,0.04730198037035474,0.06301183712451183,0.07830290972718104,0.004033523136479662,0.09104227968841394
2022-02-01,0.006650903020017751,0.020192138308317197,0.5368897271544902,0.1318419359817939,0.02988208920247212,0.041571833086808174,0.06378703452078936,0.07527654320963646,0.004019572923507935,0.08988822259216682
2022-03-01,0.006953200349157689,0.017007570963981082,0.542488718790884,0.130351694583451,0.030663993444566967,0.038647908524022084,0.06213665306914318,0.07302072778641876,0.004339613598483473,0.09438991888989175
2022-04-01,0.006632721297553173,0.013277399720800803,0.5481126769921632,0.13426191352439726,0.0299636309861788,0.03622504005402766,0.062315194921314467,0.06993965559826813,0.004467093640299184,0.09480467326499736
2022-05-01,0.006760506583917733,0.014586257793768837,0.5552046793067429,0.1325456664767147,0.03223517313945019,0.03371897266937926,0.060740912488156884,0.06789785945787558,0.004229147174609264,0.09208082490938477
2022-06-01,0.0069777516325028825,0.016568981051822255,0.5565869795866698,0.13359214683511325,0.03272285715442556,0.03303346930476294,0.058907624962239245,0.06889318804350276,0.004094398031347004,0.08862260339761427
2022-07-01,0.0070018221371357485,0.01617393819682905,0.5656029388552767,0.13510624939289656,0.03270867387901193,0.031624247272155535,0.057609500600419423,0.06865324735139933,0.0036248920172266452,0.08189449029764904
2022-08-01,0.007596677301223698,0.017182354101216813,0.5793794668068145,0.13252216408929368,0.03289019718425659,0.030197888262736065,0.05490504347617132,0.06618768339560684,0.0033065851090982334,0.0758319402735823
2022-09-01,0.007554643533210005,0.01708178681020548,0.583458985912768,0.13384937468964042,0.03259104544663656,0.03022868229787669,0.051476041374476,0.06564694827242167,0.0033012954282838998,0.07481119623448128
2022-10-01,0.007316941548042293,0.015166388871854418,0.5778986591093067,0.13557841131195097,0.03386690987534742,0.03100652609611557,0.05365413833420484,0.06608271401927115,0.003343665707289194,0.07608564512661749
2022-11-01,0.007032224265623934,0.01491995633280966,0.5631572127727198,0.14021854454609828,0.03463076852760231,0.032995390381264304,0.05809586719605291,0.06960721261361927,0.0034847651238783055,0.07585805824033129
