date,Autres,C1105 - Actuariat,D1407 - Relation technico-commerciale,E1103 - Communication,E1205 - Designer UX/UI,E1402 - Élaboration de plan média,"H1206 - Management et ingénierie études, recherche et développement industriel",H1208 - Ingénieurie en automatisme,J1102 - Médecine généraliste et spécialisée,K1903 - Juriste,K2108 - Enseignement supérieur,K2111 - Formation professionnelle,K2402 - Biostatisticien,K2402 - Recherche en sciences naturelles,M1201 - Analyse et ingénierie financière,M1202 - Audit et contrôle comptables et financiers,M1203 - Comptabilité,M1204 - Chargé de recrutement,M1204 - Contrôle de gestion,M1205 - Direction administrative et financière,M1402 - Coach transformation numérique/agile,M1403 - Autres,M1403 - Chef de projet data,M1403 - Data engineer,M1403 - Data scientist,M1607 - Secrétariat,M1703 - Management et gestion de produit,M1704 - Relation client,M1705 - Marketing,M1707 - Stratégie commerciale,M1801 - Administration de systèmes d'information,M1802 - Expertise et support en systèmes d'information,M1803 - Direction des systèmes d'information,M1805 - Autres,M1805 - Chef de projet ia,M1805 - Développeur web/application,M1805 - Ingénieur ia/ml/cv/genai,M1806 - Conseil IA,M1806 - Conseil numérique,N1301 - Logisticien
2019-11-01,0.012373096446700508,0.004124365482233503,0.0009517766497461929,0.0028553299492385786,0.00031725888324873094,0.0,0.03140862944162436,0.005076142131979695,0.0,0.0012690355329949238,0.0012690355329949238,0.0012690355329949238,0.0,0.03394670050761421,0.005076142131979695,0.0006345177664974619,0.0012690355329949238,0.0031725888324873096,0.0031725888324873096,0.0009517766497461929,0.0,0.06218274111675127,0.0266497461928934,0.1075507614213198,0.1313451776649746,0.0019035532994923859,0.0133248730964467,0.006979695431472081,0.011421319796954314,0.01681472081218274,0.011104060913705584,0.006027918781725888,0.006979695431472081,0.061548223350253804,0.026967005076142133,0.12087563451776649,0.13610406091370558,0.08121827411167512,0.057741116751269035,0.004124365482233503
2019-12-01,0.010002942041776994,0.005589879376287144,0.00088261253309797,0.0029420417769932335,0.0,0.0038246543100912034,0.03000882612533098,0.006472491909385114,0.0,0.00088261253309797,0.0014710208884966167,0.0,0.0,0.03971756398940865,0.009120329508679022,0.0011768167107972932,0.002059429243895263,0.009120329508679022,0.003236245954692557,0.0005884083553986466,0.0,0.05531038540747279,0.022653721682847898,0.09914680788467196,0.12739040894380702,0.0005884083553986466,0.011179758752574287,0.004707266843189173,0.01059135039717564,0.02030008826125331,0.013533392174168874,0.011179758752574287,0.006766696087084437,0.068255369226243,0.026772580170638424,0.13798175934098264,0.1097381582818476,0.08355398646660783,0.06031185642836128,0.0029420417769932335
2020-01-01,0.011250654107796965,0.006802721088435374,0.0028780743066457353,0.004186289900575615,0.0013082155939298796,0.004186289900575615,0.027995813710099425,0.008895866038723181,0.0,0.0010465724751439038,0.0018315018315018315,0.0010465724751439038,0.0,0.02956567242281528,0.007849293563579277,0.0020931449502878076,0.0020931449502878076,0.008634222919937205,0.0026164311878597592,0.0013082155939298796,0.0010465724751439038,0.049188906331763475,0.020669806384092097,0.08267922553636839,0.12637362637362637,0.0007849293563579278,0.011773940345368918,0.004447933019361591,0.013082155939298797,0.017791732077446363,0.014652014652014652,0.022239665096807953,0.00968079539508111,0.06881214024071167,0.02511773940345369,0.1446886446886447,0.11276818419675562,0.09157509157509157,0.05599162742019885,0.0010465724751439038
2020-02-01,0.011311607864260706,0.005925127928898465,0.00269323996768112,0.0043091839482897925,0.0016159439806086723,0.00134661998384056,0.031780231618637224,0.014274171828709938,0.0,0.00026932399676811203,0.0021545919741448962,0.0018852679773767843,0.00026932399676811203,0.02747104767034743,0.006463775922434689,0.0035012119579854563,0.0021545919741448962,0.0037705359547535685,0.00269323996768112,0.0029625639644492324,0.00134661998384056,0.049286291408564505,0.02370051171559386,0.08241314301104229,0.11957985456504175,0.0016159439806086723,0.012658227848101266,0.007541071909507137,0.014812819822246161,0.014812819822246161,0.018044707783463506,0.022353891731753298,0.012927551844869378,0.06625370320495556,0.026124427686506867,0.14354969027740372,0.11904120657150552,0.0939940748720711,0.04228386749259359,0.0008079719903043361
2020-03-01,0.007079101261926747,0.007386888273314866,0.0024622960911049553,0.003693444136657433,0.0012311480455524776,0.0012311480455524776,0.034164358264081256,0.01631271160357033,0.0,0.0012311480455524776,0.0021545090797168358,0.0009233610341643582,0.0009233610341643582,0.03693444136657433,0.007694675284702986,0.003385657125269314,0.0024622960911049553,0.0024622960911049553,0.0046168051708217915,0.0018467220683287165,0.0003077870113881194,0.06709756848261003,0.02646968297937827,0.09233610341643583,0.10834102800861804,0.0021545090797168358,0.009849184364419821,0.012927054478301015,0.012311480455524777,0.012311480455524777,0.020313942751615882,0.018467220683287166,0.013542628501077255,0.07848568790397045,0.024315173899661435,0.13665743305632502,0.09910741766697445,0.09295167743921207,0.03200984918436442,0.0018467220683287165
2020-04-01,0.005509641873278237,0.008608815426997245,0.003443526170798898,0.004132231404958678,0.0010330578512396695,0.0013774104683195593,0.027203856749311296,0.011019283746556474,0.0,0.0030991735537190084,0.006887052341597796,0.0006887052341597796,0.0013774104683195593,0.030303030303030304,0.011363636363636364,0.0013774104683195593,0.0013774104683195593,0.001721763085399449,0.004476584022038568,0.0027548209366391185,0.0,0.07369146005509641,0.028236914600550965,0.09056473829201102,0.11363636363636363,0.001721763085399449,0.012052341597796144,0.011707988980716254,0.012741046831955923,0.011019283746556474,0.02169421487603306,0.01721763085399449,0.014462809917355372,0.08505509641873278,0.02203856749311295,0.12637741046831955,0.07988980716253444,0.10399449035812672,0.043044077134986224,0.0030991735537190084
2020-05-01,0.009847806624888093,0.0040286481647269475,0.005371530886302597,0.0026857654431512983,0.0004476275738585497,0.0008952551477170994,0.025067144136078783,0.005371530886302597,0.0,0.0035810205908683975,0.012085944494180842,0.0017905102954341987,0.0008952551477170994,0.025514771709937333,0.023724261414503133,0.0004476275738585497,0.0022381378692927483,0.0022381378692927483,0.0035810205908683975,0.005371530886302597,0.0,0.0738585496866607,0.03178155774395703,0.0819158460161146,0.12309758281110117,0.0008952551477170994,0.01521933751119069,0.0035810205908683975,0.01387645478961504,0.010743061772605193,0.019247985675917637,0.017009847806624886,0.01387645478961504,0.08594449418084155,0.021038495971351837,0.12936436884512087,0.0810205908683975,0.08415398388540735,0.05550581915846016,0.0026857654431512983
2020-06-01,0.015608180839612486,0.006458557588805167,0.006458557588805167,0.002152852529601722,0.0005382131324004305,0.0,0.023143164693218515,0.003767491926803014,0.0,0.0032292787944025836,0.012917115177610334,0.004843918191603875,0.0,0.02691065662002153,0.02529601722282024,0.0032292787944025836,0.002691065662002153,0.0032292787944025836,0.003767491926803014,0.002691065662002153,0.0,0.08019375672766416,0.02798708288482239,0.073735199138859,0.11517761033369214,0.0,0.013993541442411194,0.005382131324004306,0.014531754574811625,0.011302475780409042,0.012378902045209902,0.016684607104413347,0.012917115177610334,0.09741657696447793,0.01829924650161464,0.15069967707212056,0.10010764262648009,0.05166846071044134,0.04790096878363832,0.002691065662002153
2020-07-01,0.01811248808388942,0.005719733079122974,0.0038131553860819827,0.002859866539561487,0.0009532888465204957,0.00047664442326024784,0.02478551000953289,0.0038131553860819827,0.0,0.0014299332697807435,0.0076263107721639654,0.007149666348903718,0.0,0.01572926596758818,0.020972354623450904,0.003336510962821735,0.00047664442326024784,0.002859866539561487,0.002859866539561487,0.0019065776930409914,0.0,0.06959008579599618,0.04051477597712107,0.0757864632983794,0.1234509056244042,0.0014299332697807435,0.0219256434699714,0.012392755004766444,0.016682554814108675,0.01811248808388942,0.008579599618684462,0.01572926596758818,0.011916110581506196,0.07912297426120114,0.016205910390848427,0.16062917063870352,0.10724499523355577,0.04909437559580553,0.042897998093422304,0.0038131553860819827
2020-08-01,0.012048192771084338,0.0008309098462816784,0.002077274615704196,0.0033236393851267137,0.0029081844619858743,0.0004154549231408392,0.02700457000415455,0.00540091400083091,0.0,0.0008309098462816784,0.002077274615704196,0.0033236393851267137,0.0,0.022434565849605317,0.01703365184877441,0.0016618196925633569,0.0004154549231408392,0.0024927295388450354,0.004985459077690071,0.002077274615704196,0.0,0.05899459908599917,0.061487328624844205,0.08101371001246364,0.12754466140423765,0.0029081844619858743,0.03240548400498546,0.009555463232239303,0.013710012463647694,0.02035729123390112,0.005816368923971749,0.014125467386788533,0.011217282924802658,0.06314914831740756,0.014125467386788533,0.16244287494806814,0.10178645616950562,0.055670959700872456,0.045700041545492315,0.006647278770253427
2020-09-01,0.007243990780375371,0.0026341784655910436,0.001975633849193283,0.0032927230819888046,0.0029634507737899243,0.00032927230819888045,0.023378333882120513,0.008561080013170892,0.0,0.0006585446163977609,0.0026341784655910436,0.004280540006585446,0.0016463615409944023,0.0270003292723082,0.010536713862364174,0.0009878169245966415,0.0009878169245966415,0.0029634507737899243,0.006256173855778729,0.001975633849193283,0.0,0.046756667764241026,0.05597629239380968,0.07968389858412908,0.1080013170892328,0.0013170892327955218,0.029634507737899243,0.006585446163977609,0.009219624629568653,0.012512347711557459,0.010207441554165295,0.010865986170563056,0.01382943694435298,0.0859400724399078,0.02074415541652947,0.16990451103062232,0.11063549555482384,0.0658544616397761,0.046427395456042145,0.005597629239380968
2020-10-01,0.009569377990430622,0.002770083102493075,0.004029211785444472,0.0017627801561319568,0.0060438176781667085,0.0002518257365902795,0.0221606648199446,0.008813900780659783,0.0,0.0,0.004532863258625032,0.0035255603122639136,0.0012591286829513977,0.02694535381515991,0.01662049861495845,0.0,0.0007554772097708386,0.004281037522034752,0.0035255603122639136,0.002266431629312516,0.000503651473180559,0.04784688995215311,0.04331402669352808,0.08562075044069505,0.11004784688995216,0.0,0.025182573659027953,0.009569377990430622,0.006799294887937547,0.013598589775875095,0.009821203727020902,0.009821203727020902,0.013094938302694535,0.08662805338705616,0.022664316293125156,0.16066481994459833,0.11231427851926466,0.07454041803072274,0.04281037522034752,0.0060438176781667085
2020-11-01,0.013736263736263736,0.005036630036630037,0.005723443223443223,0.0016025641025641025,0.007097069597069597,0.0,0.022206959706959708,0.010302197802197802,0.0,0.0006868131868131869,0.00434981684981685,0.0020604395604395605,0.0,0.027472527472527472,0.01694139194139194,0.00022893772893772894,0.0011446886446886447,0.002976190476190476,0.0018315018315018315,0.0016025641025641025,0.0004578754578754579,0.05425824175824176,0.03388278388278388,0.09043040293040293,0.10851648351648352,0.0,0.023351648351648352,0.009386446886446886,0.006181318681318681,0.018086080586080588,0.009386446886446886,0.012133699633699634,0.009386446886446886,0.08127289377289378,0.019917582417582416,0.1581959706959707,0.11927655677655678,0.06684981684981685,0.04807692307692308,0.005952380952380952
2020-12-01,0.0196234420578096,0.005833996287456908,0.006364359586316627,0.002386634844868735,0.00477326968973747,0.00026518164942985947,0.02519225669583665,0.015645717316361708,0.00026518164942985947,0.0018562715460090163,0.0042429063908777515,0.003447361442588173,0.0005303632988597189,0.045080880403076104,0.007955449482895784,0.00026518164942985947,0.002916998143728454,0.0013259082471492973,0.0018562715460090163,0.0005303632988597189,0.0,0.05940068947228852,0.02916998143728454,0.08538849111641475,0.10050384513391673,0.00026518164942985947,0.024927075046406788,0.006629541235746487,0.00928135773004508,0.015115354017501989,0.013524264120922832,0.012993900822063113,0.006099177936886768,0.083001856271546,0.017236807212940866,0.14346327234155395,0.1373640944046672,0.05807478122513922,0.04455051710421639,0.0026518164942985947
2021-01-01,0.020967741935483872,0.001935483870967742,0.004193548387096774,0.0064516129032258064,0.004838709677419355,0.000967741935483871,0.02838709677419355,0.016129032258064516,0.0006451612903225806,0.001935483870967742,0.008064516129032258,0.0025806451612903226,0.0012903225806451613,0.06387096774193549,0.0025806451612903226,0.0,0.0032258064516129032,0.0016129032258064516,0.0035483870967741938,0.0,0.0,0.0567741935483871,0.037096774193548385,0.0764516129032258,0.11161290322580646,0.000967741935483871,0.03516129032258065,0.008709677419354838,0.00935483870967742,0.008387096774193548,0.015161290322580645,0.00935483870967742,0.007419354838709678,0.08032258064516129,0.01935483870967742,0.13064516129032258,0.1296774193548387,0.05161290322580645,0.03612903225806452,0.0025806451612903226
2021-02-01,0.01613987895090787,0.0020174848688634837,0.0020174848688634837,0.007397444519166106,0.006724949562878279,0.0010087424344317419,0.026899798251513115,0.016812373907195696,0.0003362474781439139,0.0010087424344317419,0.009751176866173503,0.004371217215870881,0.004371217215870881,0.05413584398117014,0.003026227303295225,0.0013449899125756557,0.0020174848688634837,0.0006724949562878278,0.005043712172158709,0.0003362474781439139,0.0006724949562878278,0.05279085406859448,0.0386684599865501,0.08002689979825152,0.10087424344317418,0.0013449899125756557,0.0363147276395427,0.00941492938802959,0.00773369199731002,0.00941492938802959,0.01378614660390047,0.006388702084734364,0.01647612642905178,0.07498318762609281,0.020847343644922665,0.1644250168123739,0.11163416274377942,0.04236718224613315,0.04438466711499664,0.0020174848688634837
2021-03-01,0.026559454191033137,0.001705653021442495,0.00341130604288499,0.003898635477582846,0.004873294346978557,0.001705653021442495,0.025341130604288498,0.01145224171539961,0.00024366471734892786,0.00024366471734892786,0.011695906432748537,0.007797270955165692,0.003898635477582846,0.04653996101364522,0.004873294346978557,0.0014619883040935672,0.0012183235867446393,0.001705653021442495,0.0029239766081871343,0.0004873294346978557,0.0007309941520467836,0.06262183235867447,0.03435672514619883,0.07236842105263158,0.10355750487329435,0.0009746588693957114,0.024853801169590642,0.009502923976608187,0.009015594541910331,0.015350877192982455,0.014376218323586744,0.0060916179337231965,0.017300194931773878,0.07090643274853801,0.015350877192982455,0.18737816764132553,0.09892787524366471,0.05043859649122807,0.04361598440545809,0.00024366471734892786
2021-04-01,0.029919042590637098,0.0019359380499824005,0.02094332981344597,0.0024639211545230554,0.0040478704681450196,0.0022879267863428372,0.021471312917986624,0.009151707145371349,0.0005279831045406547,0.0,0.010383667722632876,0.007039774727208729,0.0008799718409010912,0.039422738472368886,0.005631819781766983,0.0007039774727208729,0.00035198873636043646,0.0015839493136219642,0.0014079549454417458,0.00035198873636043646,0.00017599436818021823,0.06511791622668074,0.026575149595212955,0.06388595564941922,0.1284758887715593,0.0012319605772615277,0.023407250967969025,0.010383667722632876,0.007039774727208729,0.01671946497712073,0.013727560718057022,0.00791974656810982,0.013727560718057022,0.07655755015839494,0.014079549454417459,0.1795142555438226,0.08799718409010912,0.05244632171770503,0.049278423090461106,0.0012319605772615277
2021-05-01,0.025397320037394828,0.002960423808039888,0.019943907759426612,0.0014023060143346837,0.004362729822374571,0.0021813649111872857,0.02321595512620754,0.010439389217824868,0.00046743533811156125,0.00046743533811156125,0.008413836086008103,0.00373948270489249,0.0,0.03147397943284512,0.0076347771891555,0.00046743533811156125,0.0007790588968526021,0.0021813649111872857,0.0040511062636335304,0.0006232471174820816,0.0006232471174820816,0.06170146463072608,0.02648800249298847,0.0747896540978498,0.14147709566843253,0.0017139295730757246,0.02617637893424743,0.007946400747896541,0.006699906512932377,0.014178871922717358,0.01573698971642256,0.0063882829541913365,0.01090682455593643,0.07915238392022438,0.014490495481458398,0.1709255219694609,0.07401059520099719,0.06216889996883764,0.05297600498597694,0.0012464942349641633
2021-06-01,0.019418872266973534,0.004027617951668585,0.006760644418872267,0.005034522439585731,0.0037399309551208286,0.0031645569620253164,0.025891829689298044,0.011507479861910242,0.00014384349827387802,0.0018699654775604143,0.00805523590333717,0.004602991944764097,0.0017261219792865361,0.03567318757192175,0.008774453394706559,0.0014384349827387803,0.001294591484464902,0.004746835443037975,0.005466052934407365,0.001294591484464902,0.0005753739930955121,0.06300345224395858,0.03164556962025317,0.08084004602991945,0.12025316455696203,0.0020138089758342925,0.026611047180667435,0.006185270425776755,0.0077675489067894135,0.01726121979286536,0.01826812428078251,0.010356731875719217,0.009637514384349828,0.08141542002301495,0.01380897583429229,0.16398158803222093,0.07307249712313003,0.06775028768699655,0.048043728423475256,0.0028768699654775605
2021-07-01,0.014916323065728838,0.006669900557846229,0.005457191365510551,0.004487024011642009,0.003031772980839195,0.003031772980839195,0.021222410865874362,0.009701673538685424,0.00012127091923356779,0.002304147465437788,0.005457191365510551,0.005578462284744118,0.00218287654620422,0.03480475382003396,0.006791171477079796,0.0031530439000727628,0.0013339801115692456,0.003516856657773466,0.00218287654620422,0.00218287654620422,0.00024254183846713557,0.056876061120543296,0.028983749696822703,0.07627940819791414,0.10150375939849623,0.0014552510308028135,0.02352655833131215,0.008852777104050448,0.005942275042444821,0.019160805238903712,0.015643948581130246,0.013339801115692457,0.011399466407955373,0.08525345622119816,0.012005821004123212,0.20240116420082463,0.07446034440941063,0.06960950764006792,0.0500848896434635,0.004850836769342712
2021-08-01,0.01997276441216523,0.006808896958692692,0.002610077167498865,0.001702224239673173,0.0029505220154334997,0.0022696323195642307,0.015773944620971404,0.007716749886518384,0.00011348161597821153,0.0014752610077167498,0.003631411711302769,0.003404448479346346,0.0007943713118474807,0.0265546981389015,0.00522015433499773,0.0027235587834770767,0.0014752610077167498,0.0024965955515206537,0.0010213345438039039,0.003064003631411711,0.0011348161597821154,0.04845665002269632,0.030072628234226056,0.08204720835224694,0.09691330004539264,0.003064003631411711,0.026895142986836134,0.011234679981842941,0.005787562414888788,0.01486609169314571,0.01327734906945075,0.009759418974126192,0.012029051293690422,0.09169314571039491,0.010894235133908307,0.20630957784838855,0.0727417158420336,0.07648660916931457,0.07092600998638221,0.003631411711302769
2021-09-01,0.02118209771096686,0.004213643093041795,0.0012527047033367498,0.0021637626693998407,0.0037581141100102495,0.0020498804236419544,0.014235280719735793,0.010021637626693999,0.0010249402118209772,0.0015943514406104088,0.0034164673727365906,0.0020498804236419544,0.00034164673727365904,0.025167976312492884,0.004099760847283909,0.003302585126978704,0.0011388224575788635,0.002619291652431386,0.0014804691948525225,0.0025054094066734997,0.0018221159321261816,0.0483999544471017,0.027901150210682155,0.08370345063204647,0.08711991800478305,0.005124701059104886,0.03017879512583988,0.012071518050335952,0.007060699236988954,0.013893633982462135,0.01093269559275709,0.009679990889420339,0.012071518050335952,0.09304179478419314,0.010135519872451884,0.2151235622366473,0.07516228220020499,0.06969593440382645,0.07732604486960483,0.001935998177884068
2021-10-01,0.01524334251606979,0.0036730945821854912,0.0030303030303030303,0.0025711662075298437,0.0036730945821854912,0.0014692378328741965,0.015426997245179064,0.00909090909090909,0.001652892561983471,0.0013774104683195593,0.003489439853076217,0.0021120293847566576,0.0005509641873278236,0.023415977961432508,0.004683195592286501,0.0027548209366391185,0.0013774104683195593,0.004407713498622589,0.0015610651974288339,0.00101010101010101,0.00101010101010101,0.0519742883379247,0.023232323232323233,0.0859504132231405,0.09632690541781451,0.0037649219467401286,0.02938475665748393,0.010743801652892562,0.0108356290174472,0.014233241505968778,0.0108356290174472,0.012947658402203856,0.011753902662993572,0.08310376492194674,0.013314967860422406,0.21294765840220387,0.08907254361799816,0.06905417814508724,0.06538108356290175,0.0015610651974288339
2021-11-01,0.016747118510491578,0.0032509112402718944,0.0032509112402718944,0.002955373854792631,0.005615210324106,0.0011821495419170524,0.016747118510491578,0.007782484484287262,0.0012806620037434735,0.0005910747709585262,0.004925623091321052,0.002462811545660526,0.0005910747709585262,0.027287951925918628,0.0054181854004531575,0.0010836370800906315,0.0013791744655698946,0.006107772633238104,0.002561324007486947,0.0014776869273963155,0.0004925623091321052,0.05703871539749778,0.02196827898729189,0.08856270318195252,0.09939907398285883,0.0028568613929662104,0.02561324007486947,0.011624470495517684,0.011722982957344105,0.013988769579351789,0.011033395724559157,0.014875381735789577,0.010540833415427052,0.08048468131218599,0.016648606048665155,0.1699339966505763,0.1184119791153581,0.06610186188552852,0.06393458772534726,0.002068761698354842
